scope,threshold,gate,status,values
symbol-4-fold-2,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.5909090909090909, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-2,5,precision1RatioMin,PASS,"{""baseline"": 0.8461538461538461, ""candidate"": 0.8461538461538461, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,5,precision2RatioMin,PASS,"{""baseline"": 0.7692307692307693, ""candidate"": 0.7692307692307693, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 6, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 6, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-2,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 4, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 4, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-2,5,adverseMeanRatioMax,FAIL,"{""baseline"": 2.1000571380881192, ""candidate"": 2.1000571380881192, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-2,5,adverseES95RatioMax,PASS,"{""baseline"": 9.345794392523366, ""candidate"": 9.345794392523366, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,5,throughputRatioMin,PASS,"{""baseline"": 22, ""candidate"": 22, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.5909090909090909, ""baseline"": 0.5909090909090909, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-4-fold-2,10,precision1RatioMin,PASS,"{""baseline"": 0.8461538461538461, ""candidate"": 0.8461538461538461, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,10,precision2RatioMin,PASS,"{""baseline"": 0.7692307692307693, ""candidate"": 0.7692307692307693, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 6, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 6, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-2,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 4, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 4, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-2,10,adverseMeanRatioMax,FAIL,"{""baseline"": 2.1000571380881192, ""candidate"": 2.1000571380881192, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-2,10,adverseES95RatioMax,PASS,"{""baseline"": 9.345794392523366, ""candidate"": 9.345794392523366, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,10,throughputRatioMin,PASS,"{""baseline"": 22, ""candidate"": 22, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-2,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.5909090909090909, ""baseline"": 0.5909090909090909, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-4-fold-3,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8461538461538461, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.6923076923076923, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 19, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-3,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-3,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.4761091417015124, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 10.786529393711113, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,1,throughputRatioMin,FAIL,"{""baseline"": 53, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-3,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7358490566037735, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,2,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.8461538461538461, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,2,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.6923076923076923, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,2,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 19, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-3,2,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-3,2,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 2.4761091417015124, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,2,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 10.786529393711113, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,2,throughputRatioMin,FAIL,"{""baseline"": 53, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-3,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7358490566037735, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-3,5,precision1RatioMin,PASS,"{""baseline"": 0.8461538461538461, ""candidate"": 0.8461538461538461, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,5,precision2RatioMin,PASS,"{""baseline"": 0.6923076923076923, ""candidate"": 0.6923076923076923, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 19, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 19, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-3,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 13, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-3,5,adverseMeanRatioMax,FAIL,"{""baseline"": 2.4761091417015124, ""candidate"": 2.4761091417015124, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-3,5,adverseES95RatioMax,PASS,"{""baseline"": 10.786529393711113, ""candidate"": 10.786529393711113, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,5,throughputRatioMin,PASS,"{""baseline"": 53, ""candidate"": 53, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7358490566037735, ""baseline"": 0.7358490566037735, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-4-fold-3,10,precision1RatioMin,PASS,"{""baseline"": 0.8461538461538461, ""candidate"": 0.8461538461538461, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,10,precision2RatioMin,PASS,"{""baseline"": 0.6923076923076923, ""candidate"": 0.6923076923076923, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 19, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 19, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-3,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 13, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 13, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-3,10,adverseMeanRatioMax,FAIL,"{""baseline"": 2.4761091417015124, ""candidate"": 2.4761091417015124, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-3,10,adverseES95RatioMax,PASS,"{""baseline"": 10.786529393711113, ""candidate"": 10.786529393711113, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,10,throughputRatioMin,PASS,"{""baseline"": 53, ""candidate"": 53, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-3,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7358490566037735, ""baseline"": 0.7358490566037735, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-4-fold-4,1,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.875, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,1,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.8, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,1,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 20, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-4,1,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-4,1,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 1.7635076650777672, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,1,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 8.953823953823953, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,1,throughputRatioMin,FAIL,"{""baseline"": 56, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-4,1,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7142857142857143, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,2,precision1RatioMin,INCONCLUSIVE,"{""baseline"": 0.875, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,2,precision2RatioMin,INCONCLUSIVE,"{""baseline"": 0.8, ""candidate"": null, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,2,winnerRetention3Min,FAIL,"{""candidate"": 0.0, ""denominator"": 20, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-4,2,winnerRetention5Min,FAIL,"{""candidate"": 0.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 0, ""operator"": "">="", ""status"": ""FAIL""}"
symbol-4-fold-4,2,adverseMeanRatioMax,INCONCLUSIVE,"{""baseline"": 1.7635076650777672, ""candidate"": null, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,2,adverseES95RatioMax,INCONCLUSIVE,"{""baseline"": 8.953823953823953, ""candidate"": null, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": null, ""reason"": ""METRIC_UNDEFINED"", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,2,throughputRatioMin,FAIL,"{""baseline"": 56, ""candidate"": 0, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 0.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-4,2,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""acceptedCoverage"": null, ""baseline"": 0.7142857142857143, ""candidate"": null, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""INCONCLUSIVE""}"
symbol-4-fold-4,5,precision1RatioMin,PASS,"{""baseline"": 0.875, ""candidate"": 0.875, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,5,precision2RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,5,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 20, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 20, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-4,5,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 10, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-4,5,adverseMeanRatioMax,FAIL,"{""baseline"": 1.7635076650777672, ""candidate"": 1.7635076650777672, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-4,5,adverseES95RatioMax,PASS,"{""baseline"": 8.953823953823953, ""candidate"": 8.953823953823953, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,5,throughputRatioMin,PASS,"{""baseline"": 56, ""candidate"": 56, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,5,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7142857142857143, ""baseline"": 0.7142857142857143, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
symbol-4-fold-4,10,precision1RatioMin,PASS,"{""baseline"": 0.875, ""candidate"": 0.875, ""limit"": 0.9, ""name"": ""precision1RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,10,precision2RatioMin,PASS,"{""baseline"": 0.8, ""candidate"": 0.8, ""limit"": 0.9, ""name"": ""precision2RatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,10,winnerRetention3Min,PASS,"{""candidate"": 1.0, ""denominator"": 20, ""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""numerator"": 20, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-4,10,winnerRetention5Min,PASS,"{""candidate"": 1.0, ""denominator"": 10, ""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""numerator"": 10, ""operator"": "">="", ""status"": ""PASS""}"
symbol-4-fold-4,10,adverseMeanRatioMax,FAIL,"{""baseline"": 1.7635076650777672, ""candidate"": 1.7635076650777672, ""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""FAIL""}"
symbol-4-fold-4,10,adverseES95RatioMax,PASS,"{""baseline"": 8.953823953823953, ""candidate"": 8.953823953823953, ""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""operator"": ""<="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,10,throughputRatioMin,PASS,"{""baseline"": 56, ""candidate"": 56, ""limit"": 0.8, ""name"": ""throughputRatioMin"", ""operator"": "">="", ""ratio"": 1.0, ""reason"": ""FROZEN_RELATIVE_GATE"", ""status"": ""PASS""}"
symbol-4-fold-4,10,absoluteStrictLabelCoverageGapMax,PASS,"{""acceptedCoverage"": 0.7142857142857143, ""baseline"": 0.7142857142857143, ""candidate"": 0.0, ""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""operator"": ""<="", ""status"": ""PASS""}"
FINAL_chronological,,precision1RatioMin,INCONCLUSIVE,"{""limit"": 0.9, ""name"": ""precision1RatioMin"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,precision2RatioMin,INCONCLUSIVE,"{""limit"": 0.9, ""name"": ""precision2RatioMin"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,winnerRetention3Min,INCONCLUSIVE,"{""limit"": 0.9, ""name"": ""winnerRetention3Min"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,winnerRetention5Min,INCONCLUSIVE,"{""limit"": 0.9, ""name"": ""winnerRetention5Min"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,adverseMeanRatioMax,INCONCLUSIVE,"{""limit"": 0.9, ""name"": ""adverseMeanRatioMax"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,adverseES95RatioMax,INCONCLUSIVE,"{""limit"": 1.0, ""name"": ""adverseES95RatioMax"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,throughputRatioMin,INCONCLUSIVE,"{""limit"": 0.8, ""name"": ""throughputRatioMin"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,absoluteStrictLabelCoverageGapMax,INCONCLUSIVE,"{""limit"": 0.05, ""name"": ""absoluteStrictLabelCoverageGapMax"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
FINAL_chronological,,entrySymbolHHIRatioMax,INCONCLUSIVE,"{""limit"": 1.1, ""name"": ""entrySymbolHHIRatioMax"", ""reason"": ""SELECTED_OOF_INCOMPLETE"", ""status"": ""INCONCLUSIVE""}"
