opportunity,session,selectionTime,path,reason,gateMask,rows,remainingActive,missingRegular,fullSessionEvaluable,terminalAuctionObserved,nearMorningEnd,nearAfternoonEnd,crossesLunch
2025-08-14|55820,2025-08-14,13:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,88,145,58,True,True,False,False,False
2025-08-14|55870,2025-08-14,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,19,25,7,True,True,False,True,False
2025-08-14|58920,2025-08-14,10:30,MULTI_SWING_CHOP,,NONE,216,235,21,True,True,False,False,True
2025-08-14|59850,2025-08-14,10:30,MULTI_SWING_CHOP,,NONE,237,235,0,True,True,False,False,True
2025-08-14|60290,2025-08-14,11:00,MULTI_SWING_CHOP,,NONE,175,205,32,True,True,True,False,True
2025-08-14|60340,2025-08-14,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,4,175,172,True,True,True,False,False
2025-08-14|65630,2025-08-14,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,15,25,11,True,True,False,True,False
2025-08-14|70710,2025-08-14,10:00,MULTI_SWING_CHOP,,NONE,267,265,0,True,True,False,False,True
2025-08-14|78780,2025-08-14,13:30,PERSISTENT_WEAKNESS,,NONE,46,115,70,True,True,False,False,False
2025-08-14|81050,2025-08-14,11:30,MULTI_SWING_CHOP,,NONE,176,175,0,True,True,True,False,False
2025-08-14|85180,2025-08-14,13:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,80,145,66,True,True,False,False,False
2025-08-14|92130,2025-08-14,14:00,DIRECT_CONTINUATION,,NONE,20,85,66,True,True,False,False,False
2025-08-14|92410,2025-08-14,10:00,MULTI_SWING_CHOP,,NONE,118,265,149,True,True,False,False,True
2025-08-14|98160,2025-08-14,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,9,175,167,True,True,True,False,False
2025-08-15|18110,2025-08-15,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,4,85,81,False,False,False,False,False
2025-08-15|195A0,2025-08-15,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,17,175,158,False,False,True,False,False
2025-08-15|219A0,2025-08-15,11:00,MULTI_SWING_CHOP,,NONE,202,205,5,True,True,True,False,True
2025-08-15|23230,2025-08-15,09:30,MULTI_SWING_CHOP,,NONE,161,295,136,True,True,False,False,True
2025-08-15|25860,2025-08-15,11:30,MULTI_SWING_CHOP,,NONE,176,175,0,True,True,True,False,False
2025-08-15|27430,2025-08-15,13:30,MULTI_SWING_CHOP,,NONE,112,115,4,True,True,False,False,False
2025-08-15|29620,2025-08-15,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,1,25,25,True,True,False,True,False
2025-08-15|31400,2025-08-15,09:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,149,295,148,True,True,False,False,True
2025-08-15|36910,2025-08-15,13:00,MULTI_SWING_CHOP,,NONE,86,145,60,True,True,False,False,False
2025-08-15|36920,2025-08-15,13:30,MULTI_SWING_CHOP,,NONE,116,115,0,True,True,False,False,False
2025-08-15|38030,2025-08-15,10:30,PULLBACK_RECOVERY,,NONE,98,235,139,True,True,False,False,True
2025-08-15|39050,2025-08-15,11:30,MULTI_SWING_CHOP,,NONE,176,175,0,True,True,True,False,False
2025-08-15|39360,2025-08-15,09:30,MULTI_SWING_CHOP,,NONE,274,295,23,True,True,False,False,True
2025-08-15|39790,2025-08-15,10:30,PULLBACK_RECOVERY,,NONE,87,235,150,True,True,False,False,True
2025-08-15|42550,2025-08-15,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,6,115,110,True,True,False,False,False
2025-08-15|42650,2025-08-15,13:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,69,145,77,True,True,False,False,False
2025-08-15|43240,2025-08-15,13:00,CONSOLIDATION_BREAKOUT,,NONE,146,145,0,True,True,False,False,False
2025-08-15|43750,2025-08-15,14:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,52,55,4,True,True,False,False,False
2025-08-15|45840,2025-08-15,10:00,MULTI_SWING_CHOP,,NONE,258,265,9,True,True,False,False,True
2025-08-15|45860,2025-08-15,13:00,MULTI_SWING_CHOP,,NONE,142,145,4,True,True,False,False,False
2025-08-15|45940,2025-08-15,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,26,25,0,True,True,False,True,False
2025-08-15|48940,2025-08-15,10:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,194,235,42,True,True,False,False,True
2025-08-15|50340,2025-08-15,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,18,25,8,True,True,False,True,False
2025-08-15|52580,2025-08-15,10:00,MULTI_SWING_CHOP,,NONE,250,265,17,True,True,False,False,True
2025-08-15|53370,2025-08-15,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,25,175,151,True,True,True,False,False
2025-08-15|58920,2025-08-15,14:00,PERSISTENT_WEAKNESS,,NONE,77,85,9,True,True,False,False,False
2025-08-15|59850,2025-08-15,14:30,PERSISTENT_WEAKNESS,,NONE,56,55,0,True,True,False,False,False
2025-08-15|60220,2025-08-15,11:30,DIRECT_CONTINUATION,,NONE,25,175,151,True,True,True,False,False
2025-08-15|60630,2025-08-15,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,4,55,52,True,True,False,False,False
2025-08-15|63470,2025-08-15,11:00,PULLBACK_RECOVERY,,NONE,27,205,179,True,True,True,False,True
2025-08-15|65970,2025-08-15,11:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,129,205,77,True,True,True,False,True
2025-08-15|70660,2025-08-15,13:30,PERSISTENT_WEAKNESS,,NONE,52,115,64,True,True,False,False,False
2025-08-15|70720,2025-08-15,09:30,PULLBACK_RECOVERY,,NONE,112,295,184,True,True,False,False,True
2025-08-15|71380,2025-08-15,09:30,MULTI_SWING_CHOP,,NONE,209,295,88,True,True,False,False,True
2025-08-15|73540,2025-08-15,11:00,PULLBACK_RECOVERY,,NONE,154,205,53,True,True,True,False,True
2025-08-15|73630,2025-08-15,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,103,265,164,True,True,False,False,True
2025-08-15|73750,2025-08-15,10:00,MULTI_SWING_CHOP,,NONE,172,265,95,True,True,False,False,True
2025-08-15|76150,2025-08-15,13:00,DIRECT_CONTINUATION,,NONE,51,145,95,True,True,False,False,False
2025-08-15|87460,2025-08-15,10:30,MULTI_SWING_CHOP,,NONE,196,235,40,True,True,False,False,True
2025-08-15|92110,2025-08-15,14:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,56,55,0,True,True,False,False,False
2025-08-15|92130,2025-08-15,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,13,115,103,True,True,False,False,False
2025-08-15|92190,2025-08-15,11:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE,23,205,182,False,False,True,False,True
2025-08-15|95570,2025-08-15,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,13,25,13,True,True,False,True,False
2025-08-15|96790,2025-08-15,10:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,7,265,259,True,True,False,False,True
2025-08-18|14310,2025-08-18,13:30,MULTI_SWING_CHOP,,NONE,107,115,9,True,True,False,False,False
2025-08-18|147A0,2025-08-18,09:30,MULTI_SWING_CHOP,,NONE,252,295,45,True,True,False,False,True
2025-08-18|21640,2025-08-18,14:30,PULLBACK_RECOVERY,,NONE,31,55,25,True,True,False,False,False
2025-08-18|23340,2025-08-18,10:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,159,265,108,True,True,False,False,True
2025-08-18|24810,2025-08-18,13:00,PULLBACK_RECOVERY,,NONE,63,145,83,True,True,False,False,False
2025-08-18|28140,2025-08-18,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,9,175,167,True,True,True,False,False
2025-08-18|29980,2025-08-18,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,71,175,105,True,True,True,False,False
2025-08-18|319A0,2025-08-18,09:30,MULTI_SWING_CHOP,,NONE,257,295,40,True,True,False,False,True
2025-08-18|32710,2025-08-18,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,21,25,5,True,True,False,True,False
2025-08-18|33060,2025-08-18,13:00,PULLBACK_RECOVERY,,NONE,58,145,88,True,True,False,False,False
2025-08-18|35560,2025-08-18,09:30,MULTI_SWING_CHOP,,NONE,237,295,60,True,True,False,False,True
2025-08-18|36920,2025-08-18,10:00,MULTI_SWING_CHOP,,NONE,250,265,17,True,True,False,False,True
2025-08-18|37470,2025-08-18,13:30,MULTI_SWING_CHOP,,NONE,104,115,12,True,True,False,False,False
2025-08-18|37960,2025-08-18,10:30,MULTI_SWING_CHOP,,NONE,171,235,66,True,True,False,False,True
2025-08-18|40170,2025-08-18,11:30,MULTI_SWING_CHOP,,NONE,117,175,59,True,True,True,False,False
2025-08-18|43160,2025-08-18,13:00,MULTI_SWING_CHOP,,NONE,122,145,24,True,True,False,False,False
2025-08-18|44440,2025-08-18,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,18,85,68,True,True,False,False,False
2025-08-18|48390,2025-08-18,10:30,MULTI_SWING_CHOP,,NONE,231,235,6,True,True,False,False,True
2025-08-18|50270,2025-08-18,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,187,235,50,True,True,False,False,True
2025-08-18|50330,2025-08-18,11:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,86,205,121,True,True,True,False,True
2025-08-18|56990,2025-08-18,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,3,25,23,True,True,False,True,False
2025-08-18|57210,2025-08-18,11:00,PULLBACK_RECOVERY,,NONE,195,205,12,True,True,True,False,True
2025-08-18|59850,2025-08-18,10:00,MULTI_SWING_CHOP,,NONE,267,265,0,True,True,False,False,True
2025-08-18|60290,2025-08-18,11:30,MULTI_SWING_CHOP,,NONE,159,175,17,True,True,True,False,False
2025-08-18|63270,2025-08-18,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,22,25,4,True,True,False,True,False
2025-08-18|67970,2025-08-18,10:00,PULLBACK_RECOVERY,,NONE,34,265,233,True,True,False,False,True
2025-08-18|68480,2025-08-18,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,5,55,51,True,True,False,False,False
2025-08-18|70710,2025-08-18,14:30,MULTI_SWING_CHOP,,NONE,56,55,0,True,True,False,False,False
2025-08-18|70900,2025-08-18,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,12,115,103,False,False,False,False,False
2025-08-18|71120,2025-08-18,11:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,19,205,188,True,True,True,False,True
2025-08-18|72710,2025-08-18,09:30,MULTI_SWING_CHOP,,NONE,209,295,88,True,True,False,False,True
2025-08-18|74090,2025-08-18,13:00,PERSISTENT_WEAKNESS,,NONE,70,145,76,True,True,False,False,False
2025-08-18|76150,2025-08-18,10:30,MULTI_SWING_CHOP,,NONE,229,235,8,True,True,False,False,True
2025-08-18|89460,2025-08-18,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,19,85,67,True,True,False,False,False
2025-08-18|92710,2025-08-18,09:30,MULTI_SWING_CHOP,,NONE,203,295,94,True,True,False,False,True
2025-08-19|194A0,2025-08-19,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,83,235,154,True,True,False,False,True
2025-08-19|21640,2025-08-19,14:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,41,85,45,True,True,False,False,False
2025-08-19|23210,2025-08-19,13:00,MULTI_SWING_CHOP,,NONE,126,145,20,True,True,False,False,False
2025-08-19|23230,2025-08-19,11:30,DIRECT_CONTINUATION,,NONE,58,175,118,True,True,True,False,False
2025-08-19|27000,2025-08-19,10:00,MULTI_SWING_CHOP,,NONE,260,265,7,True,True,False,False,True
2025-08-19|27430,2025-08-19,10:00,MULTI_SWING_CHOP,,NONE,244,265,22,True,True,False,False,True
2025-08-19|30770,2025-08-19,09:30,MULTI_SWING_CHOP,,NONE,241,295,56,True,True,False,False,True
2025-08-19|33170,2025-08-19,13:00,DIRECT_CONTINUATION,,NONE,48,145,98,True,True,False,False,False
2025-08-19|35410,2025-08-19,13:00,MULTI_SWING_CHOP,,NONE,146,145,0,True,True,False,False,False
2025-08-19|39080,2025-08-19,14:30,DIRECT_CONTINUATION,,NONE,34,55,22,True,True,False,False,False
2025-08-19|40720,2025-08-19,10:00,MULTI_SWING_CHOP,,NONE,249,265,18,True,True,False,False,True
2025-08-19|40750,2025-08-19,10:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,17,235,219,True,True,False,False,True
2025-08-19|42580,2025-08-19,09:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,243,295,54,True,True,False,False,True
2025-08-19|43930,2025-08-19,13:30,DIRECT_CONTINUATION,,NONE,82,115,34,True,True,False,False,False
2025-08-19|45840,2025-08-19,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,195,235,42,True,True,False,False,True
2025-08-19|45940,2025-08-19,09:30,MULTI_SWING_CHOP,,NONE,253,295,44,True,True,False,False,True
2025-08-19|47600,2025-08-19,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,4,55,52,True,True,False,False,False
2025-08-19|48940,2025-08-19,14:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,52,55,4,True,True,False,False,False
2025-08-19|52470,2025-08-19,11:30,MULTI_SWING_CHOP,,NONE,135,175,41,True,True,True,False,False
2025-08-19|55870,2025-08-19,10:30,PULLBACK_RECOVERY,,NONE,55,235,181,True,True,False,False,True
2025-08-19|57290,2025-08-19,14:00,MULTI_SWING_CHOP,,NONE,80,85,6,True,True,False,False,False
2025-08-19|58920,2025-08-19,14:00,MULTI_SWING_CHOP,,NONE,54,85,32,True,True,False,False,False
2025-08-19|60390,2025-08-19,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,122,235,115,True,True,False,False,True
2025-08-19|64920,2025-08-19,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,14,85,72,True,True,False,False,False
2025-08-19|70710,2025-08-19,09:30,MULTI_SWING_CHOP,,NONE,280,295,17,True,True,False,False,True
2025-08-19|71120,2025-08-19,11:00,MULTI_SWING_CHOP,,NONE,138,205,68,True,True,True,False,True
2025-08-19|73590,2025-08-19,13:30,PERSISTENT_WEAKNESS,,NONE,85,115,31,True,True,False,False,False
2025-08-19|73720,2025-08-19,11:00,DIRECT_CONTINUATION,,NONE,28,205,178,True,True,True,False,True
2025-08-19|75710,2025-08-19,10:00,MULTI_SWING_CHOP,,NONE,218,265,49,True,True,False,False,True
2025-08-19|76150,2025-08-19,11:30,MULTI_SWING_CHOP,,NONE,162,175,14,True,True,True,False,False
2025-08-19|77710,2025-08-19,09:30,MULTI_SWING_CHOP,,NONE,159,295,138,True,True,False,False,True
2025-08-19|78100,2025-08-19,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,51,175,125,True,True,True,False,False
2025-08-19|92410,2025-08-19,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,8,25,18,True,True,False,True,False
2025-08-19|92710,2025-08-19,11:00,MULTI_SWING_CHOP,,NONE,194,205,13,True,True,True,False,True
2025-08-19|93370,2025-08-19,11:00,PULLBACK_RECOVERY,,NONE,55,205,152,True,True,True,False,True
2025-08-19|96100,2025-08-19,13:00,MULTI_SWING_CHOP,,NONE,112,145,34,True,True,False,False,False
2025-08-19|99840,2025-08-19,10:00,MULTI_SWING_CHOP,,NONE,267,265,0,True,True,False,False,True
2025-08-20|143A0,2025-08-20,10:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,15,235,221,True,True,False,False,True
2025-08-20|23230,2025-08-20,11:30,MULTI_SWING_CHOP,,NONE,117,175,59,True,True,True,False,False
2025-08-20|27430,2025-08-20,11:00,MULTI_SWING_CHOP,,NONE,189,205,18,True,True,True,False,True
2025-08-20|281A0,2025-08-20,10:30,MULTI_SWING_CHOP,,NONE,202,235,35,True,True,False,False,True
2025-08-20|30700,2025-08-20,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,REMAINING_LT30,26,25,0,True,True,False,True,False
2025-08-20|30770,2025-08-20,13:00,MULTI_SWING_CHOP,,NONE,135,145,11,True,True,False,False,False
2025-08-20|325A0,2025-08-20,10:00,MULTI_SWING_CHOP,,NONE,262,265,5,True,True,False,False,True
2025-08-20|37660,2025-08-20,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,4,115,112,True,True,False,False,False
2025-08-20|38030,2025-08-20,09:30,PULLBACK_RECOVERY,,NONE,111,295,185,True,True,False,False,True
2025-08-20|38140,2025-08-20,09:30,MULTI_SWING_CHOP,,NONE,231,295,66,True,True,False,False,True
2025-08-20|402A0,2025-08-20,11:00,MULTI_SWING_CHOP,,NONE,207,205,0,True,True,True,False,True
2025-08-20|42550,2025-08-20,10:00,MULTI_SWING_CHOP,,NONE,118,265,149,True,True,False,False,True
2025-08-20|49350,2025-08-20,10:00,MULTI_SWING_CHOP,,NONE,259,265,8,True,True,False,False,True
2025-08-20|53800,2025-08-20,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,9,85,77,True,True,False,False,False
2025-08-20|57210,2025-08-20,10:00,MULTI_SWING_CHOP,,NONE,261,265,5,True,True,False,False,True
2025-08-20|59690,2025-08-20,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,INHERITED_FULL_UNAVAILABLE|ROWS_LT20,3,175,172,False,False,True,False,False
2025-08-20|63800,2025-08-20,10:30,DIRECT_CONTINUATION,,NONE,27,235,209,True,True,False,False,True
2025-08-20|65740,2025-08-20,13:00,MULTI_SWING_CHOP,,NONE,145,145,1,True,True,False,False,False
2025-08-20|70210,2025-08-20,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,7,85,79,True,True,False,False,False
2025-08-20|70660,2025-08-20,11:30,MULTI_SWING_CHOP,,NONE,150,175,26,True,True,True,False,False
2025-08-20|71100,2025-08-20,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,3,25,23,True,True,False,True,False
2025-08-20|72150,2025-08-20,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,3,85,83,True,True,False,False,False
2025-08-20|74620,2025-08-20,13:30,MULTI_SWING_CHOP,,NONE,49,115,67,True,True,False,False,False
2025-08-20|75710,2025-08-20,10:30,MULTI_SWING_CHOP,,NONE,212,235,25,True,True,False,False,True
2025-08-20|76030,2025-08-20,14:30,MULTI_SWING_CHOP,,NONE,56,55,0,True,True,False,False,False
2025-08-20|76150,2025-08-20,10:00,PULLBACK_RECOVERY,,NONE,59,265,207,True,True,False,False,True
2025-08-20|76810,2025-08-20,14:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,43,55,13,True,True,False,False,False
2025-08-20|78130,2025-08-20,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,15,175,161,True,True,True,False,False
2025-08-20|79230,2025-08-20,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,2,25,24,True,True,False,True,False
2025-08-20|79460,2025-08-20,13:00,PERSISTENT_WEAKNESS,,NONE,20,145,126,True,True,False,False,False
2025-08-20|81050,2025-08-20,10:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,118,235,119,True,True,False,False,True
2025-08-20|83490,2025-08-20,09:30,MULTI_SWING_CHOP,,NONE,255,295,42,True,True,False,False,True
2025-08-20|87460,2025-08-20,09:30,MULTI_SWING_CHOP,,NONE,250,295,47,True,True,False,False,True
2025-08-20|87830,2025-08-20,11:00,MULTI_SWING_CHOP,,NONE,202,205,5,True,True,True,False,True
2025-08-20|87890,2025-08-20,13:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,52,115,64,True,True,False,False,False
2025-08-20|87980,2025-08-20,09:30,MULTI_SWING_CHOP,,NONE,145,295,152,True,True,False,False,True
2025-08-20|93300,2025-08-20,13:30,PERSISTENT_WEAKNESS,,NONE,53,115,63,True,True,False,False,False
2025-08-20|95530,2025-08-20,13:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,130,145,16,True,True,False,False,False
2025-08-20|95620,2025-08-20,14:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,3,85,83,True,True,False,False,False
2025-08-20|97530,2025-08-20,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,19,55,37,True,True,False,False,False
2025-08-21|141A0,2025-08-21,10:30,MULTI_SWING_CHOP,,NONE,237,235,0,True,True,False,False,True
2025-08-21|18500,2025-08-21,10:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,111,235,126,True,True,False,False,True
2025-08-21|21580,2025-08-21,13:00,PULLBACK_RECOVERY,,NONE,141,145,5,True,True,False,False,False
2025-08-21|23420,2025-08-21,13:00,MULTI_SWING_CHOP,,NONE,130,145,16,True,True,False,False,False
2025-08-21|23510,2025-08-21,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,10,25,16,True,True,False,True,False
2025-08-21|24990,2025-08-21,11:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,55,175,121,True,True,True,False,False
2025-08-21|25860,2025-08-21,10:00,MULTI_SWING_CHOP,,NONE,260,265,7,True,True,False,False,True
2025-08-21|27000,2025-08-21,11:30,MULTI_SWING_CHOP,,NONE,174,175,2,True,True,True,False,False
2025-08-21|30770,2025-08-21,09:30,MULTI_SWING_CHOP,,NONE,191,295,106,True,True,False,False,True
2025-08-21|36280,2025-08-21,11:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,8,175,168,True,True,True,False,False
2025-08-21|36910,2025-08-21,13:00,MULTI_SWING_CHOP,,NONE,95,145,51,True,True,False,False,False
2025-08-21|37770,2025-08-21,10:00,MULTI_SWING_CHOP,,NONE,256,265,11,True,True,False,False,True
2025-08-21|38030,2025-08-21,14:00,PULLBACK_RECOVERY,,NONE,52,85,34,True,True,False,False,False
2025-08-21|38140,2025-08-21,11:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,106,205,100,True,True,True,False,True
2025-08-21|38410,2025-08-21,13:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,17,115,99,True,True,False,False,False
2025-08-21|39970,2025-08-21,13:30,MULTI_SWING_CHOP,,NONE,114,115,2,True,True,False,False,False
2025-08-21|40170,2025-08-21,15:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20|REMAINING_LT30,13,25,13,True,True,False,True,False
2025-08-21|40190,2025-08-21,14:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,31,85,55,True,True,False,False,False
2025-08-21|42220,2025-08-21,11:00,MULTI_SWING_CHOP,,NONE,197,205,10,True,True,True,False,True
2025-08-21|42550,2025-08-21,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,8,55,48,True,True,False,False,False
2025-08-21|43160,2025-08-21,11:30,MULTI_SWING_CHOP,,NONE,169,175,7,True,True,True,False,False
2025-08-21|44370,2025-08-21,14:30,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,5,55,51,True,True,False,False,False
2025-08-21|45630,2025-08-21,09:30,MULTI_SWING_CHOP,,NONE,283,295,14,True,True,False,False,True
2025-08-21|45740,2025-08-21,09:30,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,219,295,78,True,True,False,False,True
2025-08-21|45750,2025-08-21,14:30,MULTI_SWING_CHOP,,NONE,56,55,0,True,True,False,False,False
2025-08-21|45910,2025-08-21,09:30,MULTI_SWING_CHOP,,NONE,238,295,59,True,True,False,False,True
2025-08-21|45940,2025-08-21,13:30,MULTI_SWING_CHOP,,NONE,107,115,9,True,True,False,False,False
2025-08-21|49350,2025-08-21,13:00,AMBIGUOUS_INSUFFICIENT,TRUE_MIXED_PATH,NONE,141,145,5,True,True,False,False,False
2025-08-21|55320,2025-08-21,11:00,MULTI_SWING_CHOP,,NONE,194,205,13,True,True,True,False,True
2025-08-21|57210,2025-08-21,10:00,MULTI_SWING_CHOP,,NONE,265,265,2,True,True,False,False,True
2025-08-21|57290,2025-08-21,14:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,54,85,32,True,True,False,False,False
2025-08-21|59850,2025-08-21,10:30,MULTI_SWING_CHOP,,NONE,236,235,1,True,True,False,False,True
2025-08-21|66480,2025-08-21,11:00,AMBIGUOUS_INSUFFICIENT,INSUFFICIENT_OBSERVATION,ROWS_LT20,14,205,192,True,True,True,False,True
2025-08-21|70660,2025-08-21,13:30,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,59,115,57,True,True,False,False,False
2025-08-21|71120,2025-08-21,10:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,38,265,229,True,True,False,False,True
2025-08-21|76030,2025-08-21,14:00,AMBIGUOUS_INSUFFICIENT,NO_DOMINANT_PATH,NONE,83,85,3,True,True,False,False,False
2025-08-21|77710,2025-08-21,11:00,MULTI_SWING_CHOP,,NONE,125,205,82,True,True,True,False,True
2025-08-21|82090,2025-08-21,09:30,PULLBACK_RECOVERY,,NONE,90,295,206,True,True,False,False,True
